Customer_ID,First_Name,Last_Name,Email,Phone,Membership_Levl,Points,Join_Date ,Last_Visit,Preferred_Theater_ID,Total_Spend,Visit_Frequency,Customer_Status,Preferred_Genre,Helper_Date,Helper_Customer_Status,Helper _Customer_Status distribution,New _ Helper_customer
634,Patience,Husher,phusherhl@blogger.com,486-342-8597,Bronze,477,18/08/2023,05/05/2024,2,407,3.7,Active,Action,45417,Post-Implementation,5,Active
635,Cristiano,Rannie,cranniehm@hubpages.com,651-861-9565,Gold,515,26/12/2023,15/03/2024,3,1238,2.9,Active,Horror,45366,Post-Implementation,5,Active
636,Juan,Gossipin,jgossipinhn@com.com,944-747-0991,Silver,298,15/05/2023,04/09/2024,4,680,1.1,Active,Action,45539,Implementation,7,Active
637,Raynell,Francillo,rfrancilloho@ucsd.edu,610-815-9308,Bronze,92,13/04/2023,31/03/2024,2,732,0.6,Active,Documentary,45382,Implementation,7,Active
638,Sadie,McCuffie,smccuffiehp@cornell.edu,463-272-9491,Silver,783,29/03/2024,30/10/2024,1,1360,1.9,Lapsed,Horror,45595,Post-Implementation,10,Lapsed
639,Maryellen,Prene,mprenehq@nationalgeographic.com,658-342-1902,Bronze,319,10/02/2023,17/07/2024,7,51,3.5,Active,Action,45490,Implementation,2,Active
640,Annecorinne,Dunbar,adunbarhr@moonfruit.com,133-605-2057,Bronze,697,07/03/2023,07/08/2024,4,1851,0.1,Lapsed,Sci-Fi,45511,Implementation,10,Lapsed
641,Cesare,Bastard,cbastardhs@cdbaby.com,531-615-4191,Bronze,278,25/04/2024,29/07/2024,3,438,1.5,Lapsed,Drama,45502,Post-Implementation,10,Lapsed
642,Merrill,Mewburn,mmewburnht@amazon.de,358-122-3197,Silver,193,06/01/2023,27/02/2024,7,652,0.8,Active,Drama,45349,Implementation,6,Active
643,Pooh,Junkin,pjunkinhu@dailymail.co.uk,874-213-4523,Silver,385,30/03/2023,13/02/2024,1,774,0.2,Reactivated,Sci-Fi,45335,Implementation,8,Reactivated
644,Hubey,Bonafacino,hbonafacinohv@google.co.uk,141-258-3453,Gold,136,14/01/2022,06/06/2024,1,616,2.3,Reactivated,Thriller,45449,Pre-Implementation,10,Reactivated
645,Gerik,Raittie,graittiehw@nhs.uk,117-311-3107,Bronze,792,02/07/2024,10/08/2024,3,422,0.4,Reactivated,Horror,45514,Post-Implementation,9,Reactivated
646,Gino,Queripel,gqueripelhx@prweb.com,480-806-5697,Silver,321,25/11/2022,17/06/2024,5,1028,4,Lapsed,Horror,45460,Pre-Implementation,2,Lapsed
647,Harriet,Binns,hbinnshy@vimeo.com,112-194-3090,Silver,549,20/04/2024,25/03/2024,2,936,0.8,Active,Thriller,45432,Post-Implementation,3,Active
648,Elizabeth,McQuaker,emcquakerhz@oracle.com,822-263-9665,Silver,888,10/01/2022,14/09/2024,6,1840,3.5,Lapsed,Thriller,45549,Pre-Implementation,5,Lapsed
649,Lorine,Ouver,louveri0@blinklist.com,247-707-4994,Silver,486,04/03/2023,09/03/2024,1,819,1.8,Active,Thriller,45360,Implementation,7,Active
650,Neila,Dadd,ndaddi1@hibu.com,827-547-7301,Silver,533,16/08/2023,24/09/2024,3,935,1,Active,Horror,45559,Post-Implementation,2,Active
651,Priscella,Rutherforth,prutherforthi2@hud.gov,193-544-9473,Silver,512,17/04/2023,05/02/2024,5,1477,0.4,Active,Action,45327,Implementation,1,Active
652,Lorianna,Crunden,lcrundeni3@netlog.com,184-371-2324,Gold,966,21/09/2023,09/06/2024,1,1808,0.4,Active,Sci-Fi,45452,Post-Implementation,3,Active
653,Leesa,Beste,lbestei4@eventbrite.com,647-492-7087,Silver,373,25/10/2024,18/04/2024,7,1955,3.5,Lapsed,Thriller,45621,Post-Implementation,10,Lapsed
654,Mitzi,Firle,mfirlei5@biglobe.ne.jp,261-360-2925,Gold,352,30/01/2022,18/03/2024,2,1634,1.7,Lapsed,Action,45369,Pre-Implementation,6,Lapsed
655,Kerwin,Whisby,kwhisbyi6@mapquest.com,547-619-8090,Gold,160,16/02/2022,14/03/2024,7,476,0.3,Reactivated,Documentary,45365,Pre-Implementation,10,Reactivated
656,Gallagher,Payfoot,gpayfooti7@163.com,730-153-9759,Bronze,526,17/06/2023,25/07/2024,2,291,1.3,Lapsed,Documentary,45498,Implementation,10,Lapsed
657,Mel,Stidson,mstidsoni8@github.io,768-830-4738,Silver,494,22/10/2024,09/06/2024,6,693,2.4,Active,Action,45618,Post-Implementation,4,Active
658,Winnie,Rust,wrusti9@photobucket.com,325-777-7163,Bronze,101,05/06/2023,08/07/2024,5,189,3.6,Active,Documentary,45481,Implementation,6,Active
659,Keir,Cooke,kcookeia@etsy.com,414-164-6329,Gold,232,05/07/2023,05/07/2024,6,738,2.3,Active,Comedy,45478,Post-Implementation,5,Active
660,Rori,Scutts,rscuttsib@newyorker.com,100-535-4456,Bronze,721,25/10/2022,27/06/2024,6,1528,1,Lapsed,Action,45470,Pre-Implementation,3,Lapsed
661,Tamarra,Kernley,tkernleyic@studiopress.com,841-565-0885,Silver,857,23/09/2024,16/08/2024,2,1331,2.6,Lapsed,Horror,45588,Post-Implementation,10,Lapsed
662,Hildy,Perrat,hperratid@alibaba.com,968-932-9927,Gold,126,21/04/2022,04/07/2024,5,705,2.3,Lapsed,Family,45477,Pre-Implementation,6,Lapsed
663,Nikos,Toward,ntowardie@psu.edu,847-220-0946,Gold,703,29/07/2023,19/04/2024,7,871,1.2,Lapsed,Horror,45401,Post-Implementation,10,Lapsed
664,Wynne,MacDunlevy,wmacdunlevyif@irs.gov,562-355-7261,Silver,794,10/06/2022,21/04/2024,5,668,0.2,Active,Sci-Fi,45403,Pre-Implementation,8,Active
665,Remy,Saylor,rsaylorig@51.la,396-298-5874,Bronze,109,03/04/2022,08/01/2024,3,694,1.3,Lapsed,Documentary,45299,Pre-Implementation,3,Lapsed
666,Alia,Winterbourne,awinterbourneih@time.com,166-426-0875,Gold,886,23/02/2024,08/11/2024,5,681,0.8,Active,Sci-Fi,45604,Post-Implementation,8,Active
667,Kale,Hampstead,khampsteadii@europa.eu,772-463-5731,Silver,333,20/11/2022,20/05/2024,2,1869,0.4,Reactivated,Comedy,45432,Pre-Implementation,9,Reactivated
668,Inglebert,Potes,ipotesij@wikipedia.org,398-855-5092,Silver,649,04/08/2024,11/08/2024,2,258,1.3,Active,Thriller,45515,Post-Implementation,7,Active
669,Warren,McPhate,wmcphateik@histats.com,600-434-6270,Silver,635,21/08/2023,15/01/2024,6,697,3.1,Active,Family,45306,Post-Implementation,3,Active
670,Liane,Barnwell,lbarnwellil@rambler.ru,960-426-4329,Bronze,366,10/04/2022,04/10/2024,3,69,1.6,Lapsed,Documentary,45569,Pre-Implementation,6,Lapsed
671,Beverly,McEnhill,bmcenhillim@woothemes.com,387-485-4890,Bronze,717,29/01/2022,24/03/2024,2,228,2.7,Active,Thriller,45375,Pre-Implementation,7,Active
672,Lesly,Colloff,lcolloffin@ucsd.edu,574-792-9092,Bronze,467,23/01/2023,17/02/2024,7,203,0.5,Active,Thriller,45339,Implementation,3,Active
673,Georgie,Weatherhogg,gweatherhoggio@slideshare.net,229-951-0978,Bronze,129,08/07/2022,25/06/2024,3,384,0.6,Lapsed,Action,45468,Pre-Implementation,4,Lapsed
674,Andre,Davall,adavallip@vimeo.com,948-524-8558,Silver,638,16/02/2022,31/12/2024,7,233,0.7,Lapsed,Action,45657,Pre-Implementation,2,Lapsed
675,Wain,Geke,wgekeiq@springer.com,741-851-1071,Gold,811,15/02/2022,16/06/2024,7,1742,0.6,Reactivated,Comedy,45459,Pre-Implementation,10,Reactivated
676,Paolo,Blaik,pblaikir@prlog.org,950-297-9122,Silver,967,23/09/2022,28/05/2024,7,726,0.3,Lapsed,Horror,45440,Pre-Implementation,6,Lapsed
677,Amalee,Rosenfarb,arosenfarbis@baidu.com,953-455-8310,Silver,80,05/02/2022,10/06/2024,3,1272,2.2,Active,Sci-Fi,45453,Pre-Implementation,8,Active
678,Monroe,Mansfield,mmansfieldit@mashable.com,833-154-6374,Gold,386,08/07/2023,08/03/2024,4,1671,3.5,Lapsed,Family,45359,Post-Implementation,10,Lapsed
679,Rahal,Brachell,rbrachelliu@house.gov,745-458-3008,Gold,898,14/09/2023,10/11/2024,1,1037,3,Reactivated,Horror,45606,Post-Implementation,9,Reactivated
680,Augustine,Kleinplatz,akleinplatziv@sfgate.com,723-549-9410,Silver,243,26/04/2023,25/05/2024,1,388,3.2,Active,Action,45437,Implementation,1,Active
681,Myrilla,Rothera,mrotheraiw@paginegialle.it,811-802-2259,Gold,805,30/12/2024,02/04/2024,4,480,1.2,Active,Comedy,45687,Post-Implementation,8,Active
682,Ginger,Calltone,gcalltoneix@timesonline.co.uk,253-815-6217,Gold,337,04/01/2023,17/07/2024,5,1194,1.7,Active,Sci-Fi,45490,Implementation,6,Active
683,Fionna,Gosse,fgosseiy@webmd.com,158-388-3430,Silver,637,01/12/2024,22/05/2024,5,1274,2.8,Active,Drama,45658,Post-Implementation,4,Active
684,Maisie,Duffit,mduffitiz@prnewswire.com,588-661-7701,Silver,514,08/12/2023,04/06/2024,7,1024,2.8,Active,Family,45447,Post-Implementation,5,Active
685,Abby,Berggren,aberggrenj0@shutterfly.com,258-412-6864,Bronze,336,28/03/2024,25/03/2024,1,489,3.1,Active,Documentary,45410,Post-Implementation,8,Active
686,Siouxie,Normington,snormingtonj1@i2i.jp,662-535-3642,Bronze,637,06/07/2023,15/05/2024,2,542,2,Active,Family,45427,Post-Implementation,4,Active
687,Brita,Banasik,bbanasikj2@booking.com,825-618-1346,Gold,820,24/09/2024,03/01/2024,5,1742,1.8,Reactivated,Documentary,45589,Post-Implementation,9,Reactivated
688,Billye,Srutton,bsruttonj3@bloglines.com,764-971-7530,Gold,948,28/08/2024,21/06/2024,4,1505,2.8,Active,Thriller,45563,Post-Implementation,1,Active
689,Tera,Ounsworth,tounsworthj4@yelp.com,785-935-6237,Gold,361,12/05/2024,30/03/2024,6,487,2.9,Active,Action,45455,Post-Implementation,1,Active
690,Fairlie,Malletratt,fmalletrattj5@yandex.ru,931-618-3568,Bronze,843,25/11/2022,17/01/2024,5,1425,2.5,Active,Documentary,45308,Pre-Implementation,7,Active
691,Des,Consadine,dconsadinej6@hugedomains.com,104-607-5661,Bronze,213,19/01/2024,04/08/2024,4,1371,0.6,Active,Family,45508,Post-Implementation,8,Active
692,Winny,Marlowe,wmarlowej7@google.com.au,701-843-0737,Gold,729,21/12/2023,10/10/2024,1,1446,1.9,Active,Family,45575,Post-Implementation,5,Active
693,Jeffrey,Matys,jmatysj8@businessinsider.com,708-957-5040,Silver,449,31/03/2023,18/05/2024,7,332,2.1,Active,Horror,45430,Implementation,2,Active
694,Malchy,Patnelli,mpatnellij9@forbes.com,818-557-5436,Gold,916,12/08/2024,31/10/2024,3,274,2.8,Active,Sci-Fi,45596,Post-Implementation,3,Active
695,Jenilee,Benion,jbenionja@mac.com,482-947-4019,Bronze,559,07/05/2023,17/05/2024,2,603,0.4,Active,Family,45429,Implementation,5,Active
696,Wyatan,Steddall,wsteddalljb@sourceforge.net,594-917-5603,Bronze,488,29/08/2023,07/06/2024,4,736,0.8,Lapsed,Drama,45450,Post-Implementation,10,Lapsed
697,Olva,Bubear,obubearjc@timesonline.co.uk,399-470-0109,Silver,309,28/11/2023,25/08/2024,4,1348,1.7,Lapsed,Documentary,45529,Post-Implementation,10,Lapsed
698,Hyatt,Cartwight,hcartwightjd@symantec.com,854-761-3718,Bronze,503,04/03/2023,05/07/2024,4,1712,3.7,Reactivated,Family,45478,Implementation,8,Reactivated
699,Joshia,Gilmour,jgilmourje@liveinternet.ru,269-506-6865,Silver,314,26/11/2023,23/07/2024,6,1966,2.6,Active,Horror,45496,Post-Implementation,8,Active
700,Gretchen,Hawkett,ghawkettjf@walmart.com,899-864-4746,Silver,628,13/04/2024,05/12/2024,4,875,0.7,Active,Comedy,45631,Post-Implementation,5,Active
701,Benedicto,Sonley,bsonleyjg@gizmodo.com,582-227-4853,Gold,949,26/05/2024,21/04/2024,3,1857,2.7,Lapsed,Thriller,45469,Post-Implementation,10,Lapsed
702,Ware,Finlan,wfinlanjh@sourceforge.net,135-695-5507,Gold,770,04/12/2023,09/07/2024,1,341,2.3,Active,Documentary,45482,Post-Implementation,3,Active
703,Rachael,Poyzer,rpoyzerji@jiathis.com,376-890-2497,Bronze,234,23/10/2024,12/03/2024,5,1708,3.1,Active,Thriller,45619,Post-Implementation,2,Active
704,Danila,Mish,dmishjj@cargocollective.com,848-811-1453,Gold,431,20/05/2022,05/02/2024,3,1737,3.6,Lapsed,Sci-Fi,45327,Pre-Implementation,5,Lapsed
705,Donal,MacGilpatrick,dmacgilpatrickjk@last.fm,583-619-4311,Silver,323,16/05/2024,17/06/2024,1,1689,2.8,Active,Thriller,45460,Post-Implementation,1,Active
706,Rollo,Fairpo,rfairpojl@cargocollective.com,912-109-5459,Bronze,789,07/07/2023,28/02/2024,1,1355,2.6,Active,Sci-Fi,45350,Post-Implementation,5,Active
707,Tillie,McDade,tmcdadejm@github.com,840-320-5199,Silver,971,06/09/2023,23/05/2024,4,1441,0.3,Lapsed,Documentary,45435,Post-Implementation,10,Lapsed
708,Shandy,Guile,sguilejn@i2i.jp,233-261-0526,Silver,224,09/01/2023,01/01/2024,5,169,0.5,Active,Sci-Fi,45292,Implementation,5,Active
709,Morgun,Kirstein,mkirsteinjo@netscape.com,661-476-9381,Gold,114,02/08/2023,11/08/2024,5,1080,3.5,Active,Action,45515,Post-Implementation,8,Active
710,Gregg,Kupis,gkupisjp@opensource.org,765-836-2354,Silver,382,12/01/2023,25/12/2024,5,634,2.5,Active,Thriller,45651,Implementation,7,Active
711,Stephi,Carlyle,scarlylejq@pen.io,108-551-7796,Gold,288,28/05/2023,26/12/2024,6,331,3.9,Active,Drama,45652,Implementation,5,Active
712,Jsandye,Garr,jgarrjr@icio.us,615-663-1106,Gold,684,04/01/2023,04/07/2024,3,1550,0.6,Lapsed,Thriller,45477,Implementation,10,Lapsed
713,Iseabal,Melesk,imeleskjs@bandcamp.com,752-358-2703,Silver,904,08/05/2022,16/03/2024,6,438,2.1,Lapsed,Comedy,45367,Pre-Implementation,5,Lapsed
714,Eddie,Benoiton,ebenoitonjt@cloudflare.com,460-205-1013,Silver,984,22/03/2024,18/01/2024,4,63,0.1,Active,Comedy,45404,Post-Implementation,7,Active
715,Denna,Gorgler,dgorglerju@ycombinator.com,369-143-5007,Bronze,624,19/09/2022,28/09/2024,1,1283,3.7,Lapsed,Sci-Fi,45563,Pre-Implementation,6,Lapsed
716,Glory,Sexcey,gsexceyjv@webmd.com,343-361-4583,Bronze,756,17/02/2024,05/02/2024,4,1123,3.9,Active,Documentary,45368,Post-Implementation,3,Active
717,Barnabe,Kybert,bkybertjw@yelp.com,712-380-4235,Silver,476,14/09/2022,15/10/2024,1,1179,1,Lapsed,Thriller,45580,Pre-Implementation,6,Lapsed
718,Orelia,Bwye,obwyejx@accuweather.com,881-608-7653,Silver,329,29/07/2022,29/07/2024,4,1142,1.7,Active,Comedy,45502,Pre-Implementation,8,Active
719,Cristy,Falshaw,cfalshawjy@arstechnica.com,447-563-0087,Gold,728,22/02/2023,30/11/2024,1,1662,3,Reactivated,Sci-Fi,45626,Implementation,8,Reactivated
720,Lorene,Bartoszewicz,lbartoszewiczjz@tiny.cc,502-896-8453,Gold,575,05/10/2022,12/07/2024,1,1567,4,Lapsed,Horror,45485,Pre-Implementation,4,Lapsed
721,Maddie,Hallut,mhallutk0@ibm.com,951-248-6763,Bronze,718,03/12/2023,15/05/2024,1,1583,3.3,Active,Horror,45427,Post-Implementation,1,Active
722,Terrell,Syphus,tsyphusk1@cnet.com,749-553-0836,Silver,146,28/09/2022,31/05/2024,3,51,4,Lapsed,Thriller,45443,Pre-Implementation,5,Lapsed
723,Drusy,Flemmich,dflemmichk2@irs.gov,301-180-9071,Gold,384,30/07/2023,02/07/2024,4,813,3.5,Active,Comedy,45475,Post-Implementation,5,Active
724,Mic,Leacock,mleacockk3@forbes.com,695-773-2268,Gold,157,10/10/2024,26/02/2024,3,191,1,Active,Horror,45606,Post-Implementation,8,Active
725,Shelley,Beard,sbeardk4@theguardian.com,728-894-4161,Silver,528,16/09/2023,03/08/2024,3,740,2.6,Lapsed,Drama,45507,Post-Implementation,10,Lapsed
726,Anderea,Codd,acoddk5@opensource.org,128-883-7776,Gold,803,20/06/2022,24/05/2024,6,199,0.7,Active,Documentary,45436,Pre-Implementation,7,Active
727,Nani,Droogan,ndroogank6@shinystat.com,851-269-0353,Bronze,158,18/08/2022,19/05/2024,1,71,2.7,Lapsed,Sci-Fi,45431,Pre-Implementation,2,Lapsed
728,Bret,Sotham,bsothamk7@bloglines.com,237-536-0504,Gold,444,10/11/2023,05/09/2024,1,1666,0.9,Active,Drama,45540,Post-Implementation,2,Active
729,Lorrin,Hewins,lhewinsk8@taobao.com,294-762-5041,Gold,953,11/05/2022,30/12/2024,7,1124,2.8,Reactivated,Action,45656,Pre-Implementation,10,Reactivated
730,Claudelle,Choake,cchoakek9@bizjournals.com,972-394-3683,Gold,141,28/07/2023,22/05/2024,7,540,0.3,Active,Thriller,45434,Post-Implementation,5,Active
731,Mandi,Dredge,mdredgeka@utexas.edu,599-425-3368,Silver,666,19/01/2023,15/02/2024,4,711,1.7,Active,Action,45337,Implementation,1,Active
732,Darbee,Dimitriades,ddimitriadeskb@goodreads.com,419-866-8261,Bronze,283,20/09/2024,05/10/2024,2,103,0.8,Active,Family,45570,Post-Implementation,3,Active
733,Doy,Cicerone,dciceronekc@mediafire.com,751-594-2097,Silver,659,11/03/2023,11/07/2024,4,626,3.2,Active,Sci-Fi,45484,Implementation,6,Active
734,Shelby,Trenouth,strenouthkd@yahoo.com,815-763-7519,Bronze,832,20/09/2023,24/05/2024,1,1755,1.6,Active,Horror,45436,Post-Implementation,7,Active
735,Judy,Whimpenny,jwhimpennyke@huffingtonpost.com,211-634-5489,Silver,573,22/10/2024,24/09/2024,2,301,2.1,Active,Thriller,45618,Post-Implementation,2,Active
736,Sylvia,Jowsey,sjowseykf@pen.io,288-471-7435,Bronze,237,13/04/2023,13/04/2024,5,1093,1.1,Active,Comedy,45395,Implementation,2,Active
737,Bridget,Shadbolt,bshadboltkg@ow.ly,872-594-6654,Gold,316,25/08/2022,31/08/2024,7,1816,3.5,Lapsed,Family,45535,Pre-Implementation,6,Lapsed
738,Gerrie,Parnall,gparnallkh@vinaora.com,614-194-3246,Gold,539,14/10/2023,20/01/2024,2,77,3.8,Lapsed,Horror,45311,Post-Implementation,10,Lapsed
739,Maddie,Leupoldt,mleupoldtki@stanford.edu,295-386-1110,Bronze,956,27/01/2023,17/03/2024,5,1767,0.2,Active,Documentary,45368,Implementation,6,Active
740,Karry,Grinikhinov,kgrinikhinovkj@dropbox.com,197-260-8767,Bronze,563,25/03/2023,03/03/2024,4,1461,0.3,Active,Documentary,45354,Implementation,2,Active
741,Clotilda,Roskrug,croskrugkk@un.org,543-443-4814,Gold,506,17/07/2023,08/01/2024,1,1103,0.8,Active,Documentary,45299,Post-Implementation,4,Active
742,Gipsy,Settle,gsettlekl@china.com.cn,106-496-8707,Bronze,321,08/07/2023,23/02/2024,5,610,2.1,Active,Sci-Fi,45345,Post-Implementation,7,Active
743,Andy,McAnulty,amcanultykm@dropbox.com,830-589-2084,Gold,722,18/01/2024,10/12/2024,6,478,3.6,Reactivated,Thriller,45636,Post-Implementation,9,Reactivated
744,Guss,Burgin,gburginkn@addtoany.com,423-110-0637,Gold,197,28/03/2024,25/09/2024,1,1737,3.2,Active,Action,45560,Post-Implementation,7,Active
745,Letitia,Deverill,ldeverillko@51.la,617-327-2774,Silver,922,20/07/2022,17/09/2024,7,471,3.2,Lapsed,Documentary,45552,Pre-Implementation,2,Lapsed
746,Gerti,Peres,gpereskp@usda.gov,589-327-0689,Gold,463,29/10/2022,25/10/2024,1,1287,2.1,Lapsed,Comedy,45590,Pre-Implementation,4,Lapsed
747,Trip,Myers,tmyerskq@moonfruit.com,871-791-1853,Silver,985,11/12/2023,12/08/2024,1,1203,2.5,Active,Action,45516,Post-Implementation,5,Active
748,Consuela,Conrard,cconrardkr@chronoengine.com,261-463-5783,Silver,795,09/11/2022,11/02/2024,4,391,3.5,Lapsed,Action,45333,Pre-Implementation,6,Lapsed
749,Shandra,Yakobowitz,syakobowitzks@weibo.com,400-112-2234,Silver,957,13/04/2023,01/09/2024,6,1199,0.2,Active,Comedy,45536,Implementation,1,Active
750,Barby,Kingzet,bkingzetkt@1und1.de,159-413-2431,Gold,912,16/06/2023,28/07/2024,2,564,3.3,Active,Documentary,45501,Implementation,4,Active
751,Adriane,Frunks,afrunksku@myspace.com,539-531-0015,Gold,781,27/12/2024,10/11/2024,7,1848,2.5,Active,Horror,45684,Post-Implementation,5,Active
752,Hilary,Trude,htrudekv@list-manage.com,720-508-3891,Bronze,558,18/05/2024,20/04/2024,5,547,2.4,Active,Family,45461,Post-Implementation,6,Active
753,Modestia,Snarie,msnariekw@constantcontact.com,654-659-1310,Silver,853,31/10/2024,21/09/2024,5,1142,2.6,Active,Drama,45627,Post-Implementation,3,Active
754,Taffy,Howerd,thowerdkx@tumblr.com,100-921-8428,Bronze,821,23/03/2023,11/09/2024,2,1809,3.3,Reactivated,Horror,45546,Implementation,9,Reactivated
755,Jacklin,Sheasby,jsheasbyky@scribd.com,587-177-7096,Bronze,588,14/01/2022,29/11/2024,7,1657,3.9,Lapsed,Action,45625,Pre-Implementation,4,Lapsed
756,Jess,Gally,jgallykz@devhub.com,445-871-7709,Silver,256,19/02/2024,21/09/2024,4,1860,2.6,Active,Comedy,45556,Post-Implementation,8,Active
757,Cindi,Harby,charbyl0@sogou.com,793-552-8588,Silver,773,29/03/2023,26/09/2024,5,1111,3,Active,Action,45561,Implementation,2,Active
758,Tanhya,Abbatucci,tabbatuccil1@google.com.au,882-797-1790,Gold,348,03/02/2023,20/04/2024,1,1559,1,Reactivated,Comedy,45402,Implementation,9,Reactivated
759,Ray,Cardoso,rcardosol2@alexa.com,154-471-9460,Bronze,469,03/06/2023,23/08/2024,7,59,1.8,Active,Sci-Fi,45527,Implementation,2,Active
760,Jud,Chudleigh,jchudleighl3@china.com.cn,789-412-4404,Gold,241,26/07/2022,30/11/2024,4,1524,3.1,Lapsed,Thriller,45626,Pre-Implementation,3,Lapsed
761,Ruthie,Trumper,rtrumperl4@kickstarter.com,663-274-5646,Bronze,737,11/04/2022,21/07/2024,6,1400,3.1,Active,Comedy,45494,Pre-Implementation,8,Active
762,Jaye,Roskruge,jroskrugel5@wikia.com,328-615-2321,Bronze,633,16/05/2022,01/02/2024,4,1759,2.2,Reactivated,Thriller,45323,Pre-Implementation,9,Reactivated
763,Celinka,MacCostye,cmaccostyel6@washingtonpost.com,407-518-5537,Bronze,830,09/03/2023,08/02/2024,5,657,2.7,Reactivated,Thriller,45330,Implementation,9,Reactivated
764,Chloris,McGuckin,cmcguckinl7@dion.ne.jp,659-269-7838,Bronze,244,20/08/2022,08/08/2024,2,1866,3.8,Active,Thriller,45512,Pre-Implementation,8,Active
765,Natividad,Levane,nlevanel8@smh.com.au,210-143-1043,Bronze,887,11/09/2022,17/01/2024,3,1659,0.7,Lapsed,Thriller,45308,Pre-Implementation,6,Lapsed
766,Katharina,Gianelli,kgianellil9@usgs.gov,848-657-9154,Silver,51,19/01/2023,13/07/2024,6,610,3.4,Reactivated,Comedy,45486,Implementation,8,Reactivated
767,Sarina,Tough,stoughla@sitemeter.com,670-378-1743,Gold,853,04/05/2023,23/08/2024,7,1747,1.4,Active,Action,45527,Implementation,1,Active
768,Baxie,Iacomo,biacomolb@edublogs.org,825-704-1577,Silver,223,09/02/2022,28/04/2024,4,221,1.2,Active,Drama,45410,Pre-Implementation,7,Active
769,Carleen,Barbie,cbarbielc@google.es,253-210-0489,Silver,770,13/07/2022,10/08/2024,1,1355,3.8,Lapsed,Comedy,45514,Pre-Implementation,5,Lapsed
770,Bradford,Mardee,bmardeeld@lulu.com,365-426-8109,Silver,855,13/04/2022,17/12/2024,2,1100,2.2,Lapsed,Family,45643,Pre-Implementation,5,Lapsed
771,Ileane,Hambly,ihamblyle@smugmug.com,926-831-4570,Gold,881,06/10/2023,18/09/2024,3,1385,3.4,Active,Comedy,45553,Post-Implementation,4,Active
772,Jemie,Avramovic,javramoviclf@github.com,705-554-7052,Bronze,689,28/01/2023,07/07/2024,4,451,0.4,Active,Thriller,45480,Implementation,5,Active
773,Calvin,Salmoni,csalmonilg@go.com,410-285-0666,Silver,637,07/03/2023,03/08/2024,3,670,0.5,Active,Sci-Fi,45507,Implementation,5,Active
774,Ellerey,Krabbe,ekrabbelh@360.cn,575-275-1740,Bronze,874,11/12/2024,09/03/2024,5,1912,1.2,Active,Sci-Fi,45668,Post-Implementation,4,Active
775,Layne,Blagbrough,lblagbroughli@studiopress.com,120-235-7556,Gold,915,20/10/2023,21/06/2024,4,1026,0.7,Active,Thriller,45464,Post-Implementation,1,Active
776,Wilton,Kolodziejski,wkolodziejskilj@fastcompany.com,700-639-3436,Silver,280,25/09/2023,16/01/2024,3,1584,0.9,Active,Sci-Fi,45307,Post-Implementation,4,Active
777,Kelsi,Frostdick,kfrostdicklk@amazon.co.jp,397-908-7191,Bronze,371,27/06/2024,12/04/2024,3,252,1.1,Active,Horror,45500,Post-Implementation,4,Active
778,Bourke,Holsall,bholsallll@mashable.com,697-702-2933,Bronze,682,31/08/2022,29/09/2024,6,612,1.4,Lapsed,Drama,45564,Pre-Implementation,2,Lapsed
779,Lane,Batho,lbatholm@amazon.de,361-131-8016,Silver,811,23/11/2024,01/05/2024,3,693,3.2,Lapsed,Family,45649,Post-Implementation,10,Lapsed
780,Maribelle,Gronou,mgronouln@statcounter.com,729-809-4201,Bronze,426,20/02/2022,07/11/2024,5,401,1,Lapsed,Thriller,45603,Pre-Implementation,2,Lapsed
781,Bary,Habercham,bhaberchamlo@senate.gov,901-826-5752,Gold,403,28/12/2022,24/01/2024,6,1273,2.2,Lapsed,Thriller,45315,Pre-Implementation,1,Lapsed
782,Rosy,Checci,rcheccilp@spotify.com,893-985-1751,Bronze,789,28/06/2024,14/07/2024,3,485,0.3,Active,Thriller,45487,Post-Implementation,3,Active
783,Nolana,Beedell,nbeedelllq@biglobe.ne.jp,254-264-3655,Gold,865,12/06/2023,10/09/2024,6,746,3.4,Active,Thriller,45545,Implementation,7,Active
784,Tarah,Blase,tblaselr@tmall.com,473-713-2995,Gold,627,08/08/2024,20/06/2024,7,1838,2.7,Reactivated,Action,45543,Post-Implementation,9,Reactivated
785,Dennis,Girardot,dgirardotls@dion.ne.jp,437-159-1840,Gold,725,25/02/2023,08/10/2024,4,1324,1.8,Active,Documentary,45573,Implementation,4,Active
786,Christyna,Ericssen,cericssenlt@ning.com,768-544-5416,Bronze,125,18/11/2024,17/10/2024,1,1028,0.9,Active,Sci-Fi,45644,Post-Implementation,1,Active
787,Maritsa,Kimmitt,mkimmittlu@opera.com,629-173-1714,Silver,804,12/02/2024,28/03/2024,6,1908,0.5,Active,Documentary,45379,Post-Implementation,7,Active
788,Rosabel,Ginn,rginnlv@alexa.com,628-855-4967,Silver,943,26/10/2022,12/09/2024,1,1934,1.7,Lapsed,Action,45547,Pre-Implementation,4,Lapsed
789,Emmye,Millwall,emillwalllw@spiegel.de,415-793-3116,Bronze,981,18/06/2023,09/08/2024,1,1548,3.3,Lapsed,Family,45513,Implementation,10,Lapsed
790,Vinson,Pesticcio,vpesticciolx@so-net.ne.jp,390-563-1690,Bronze,978,02/05/2023,12/09/2024,4,190,2.5,Reactivated,Documentary,45547,Implementation,9,Reactivated
